,GeoName,Income,Year,GeoFips
30855,"Highlands, FL",35886,2019,12055
30856,"Braxton, WV",35884,2019,54007
30857,"Tishomingo, MS",35876,2019,28141
30858,"Fayette, AL",35872,2019,01057
30859,"Cross, AR",35835,2019,05037
30860,"Geneva, AL",35832,2019,01061
30861,"Martin, NC",35821,2019,37117
30862,"Montgomery, KY",35805,2019,21173
30863,"Lawrence, AL",35792,2019,01079
30864,"Hickman, TN",35784,2019,47081
30865,"Dent, MO",35753,2019,29065
30866,"Lamar, GA",35744,2019,13171
30867,"Campbell, TN",35743,2019,47013
30868,"Hillsdale, MI",35742,2019,26059
30869,"Dolores, CO",35727,2019,08033
30870,"Spalding, GA",35717,2019,13255
30871,"Barton, MO",35713,2019,29011
30872,"Wayne, WV",35711,2019,54099
30873,"Montgomery, IL",35710,2019,17135
30874,"Catahoula, LA",35699,2019,22025
30875,"Motley, TX",35693,2019,48345
30876,"Winston, AL",35691,2019,01133
30877,"Coshocton, OH",35690,2019,39031
30878,"Greene, AR",35680,2019,05055
30879,"Canyon, ID",35668,2019,16027
30880,"Athens, OH",35655,2019,39009
30881,"Jim Hogg, TX",35649,2019,48247
30882,"Lawrence, TN",35646,2019,47099
30883,"Bleckley, GA",35644,2019,13023
30884,"Crittenden, KY",35640,2019,21055
30885,"Morgan, OH",35630,2019,39115
30886,"Barbour, WV",35628,2019,54001
30887,"Washington, LA",35626,2019,22117
30888,"Adams, OH",35624,2019,39001
30889,"Warren, GA",35622,2019,13301
30890,"Appling, GA",35609,2019,13001
30891,"Burke, GA",35608,2019,13033
30892,"Barnwell, SC",35582,2019,45011
30893,"Butler, KY",35579,2019,21031
30894,"Randolph, GA",35538,2019,13243
30895,"Jasper, SC",35480,2019,45053
30896,"Rockdale, GA",35475,2019,13247
30897,"Itawamba, MS",35467,2019,28057
30898,"Newton, MS",35461,2019,28101
30899,"Mohave, AZ",35457,2019,04015
30900,"Howell, MO",35457,2019,29091
30901,"Grenada, MS",35454,2019,28043
30902,"Covington, AL",35451,2019,01039
30903,"Phillips, AR",35431,2019,05107
30904,"Rutherford, NC",35426,2019,37161
30905,"Glascock, GA",35421,2019,13125
30906,"Cherokee, OK",35406,2019,40021
30907,"Dade, MO",35392,2019,29057
30908,"Caldwell, KY",35379,2019,21033
30909,"Toombs, GA",35372,2019,13279
30910,"Franklin, GA",35370,2019,13119
30911,"Orangeburg, SC",35369,2019,45075
30912,"Hawkins, TN",35368,2019,47073
30913,"Wayne, MO",35367,2019,29223
30914,"Butts, GA",35353,2019,13035
30915,"Upson, GA",35346,2019,13293
30916,"Jackson, LA",35345,2019,22049
30917,"Chester, TN",35320,2019,47023
30918,"Iron, MO",35315,2019,29093
30919,"Boone, WV",35302,2019,54005
30920,"Green, KY",35294,2019,21087
30921,"Prince George + Hopewell, VA*",35290,2019,51941
30922,"Liberty, GA",35280,2019,13179
30923,"Socorro, NM",35273,2019,35053
30924,"Nicholas, WV",35271,2019,54067
30925,"Union, MS",35269,2019,28145
30926,"Crawford, AR",35264,2019,05033
30927,"Monroe, KY",35255,2019,21171
30928,"Switzerland, IN",35251,2019,18155
30929,"Idaho, ID",35238,2019,16049
30930,"Mississippi, AR",35235,2019,05093
30931,"Monroe, AL",35229,2019,01099
30932,"Breckinridge, KY",35220,2019,21027
30933,"Benton, TN",35204,2019,47005
30934,"Jefferson, AR",35199,2019,05069
30935,"Washington, GA",35182,2019,13303
30936,"Elbert, GA",35181,2019,13105
30937,"Caldwell, LA",35172,2019,22021
30938,"Wirt, WV",35171,2019,54105
30939,"Grainger, TN",35124,2019,47057
30940,"Pontotoc, MS",35119,2019,28115
30941,"Talladega, AL",35117,2019,01121
30942,"Perry, KY",35117,2019,21193
30943,"Otero, NM",35108,2019,35035
30944,"Emery, UT",35102,2019,49015
30945,"Reynolds, MO",35100,2019,29179
30946,"Dallas, AL",35087,2019,01047
30947,"Vinton, OH",35081,2019,39163
30948,"Lewis, MO",35079,2019,29111
30949,"Grayson, KY",35078,2019,21085
30950,"Hertford, NC",35075,2019,37091
30951,"Worth, GA",35072,2019,13321
30952,"Walker, GA",35072,2019,13295
30953,"Dade, GA",35063,2019,13083
30954,"McCurtain, OK",35059,2019,40089
30955,"Monroe, WV",35055,2019,54063
30956,"Carter, TN",35033,2019,47019
30957,"Crawford, IN",35020,2019,18025
30958,"Howard, AR",35008,2019,05061
30959,"Clare, MI",35001,2019,26035
30960,"Calhoun, MS",35000,2019,28013
30961,"Rio Arriba, NM",34999,2019,35039
30962,"Luce, MI",34997,2019,26095
30963,"St. Francois, MO",34989,2019,29187
30964,"Newton, GA",34978,2019,13217
30965,"Sharp, AR",34977,2019,05135
30966,"Gallatin, KY",34973,2019,21077
30967,"Taylor, KY",34968,2019,21217
30968,"White, TN",34968,2019,47185
30969,"Pulaski, GA",34956,2019,13235
30970,"Union, NM",34948,2019,35059
30971,"Randolph, AL",34946,2019,01111
30972,"Chippewa, MI",34921,2019,26033
30973,"Fentress, TN",34918,2019,47049
30974,"Attala, MS",34918,2019,28007
30975,"Yell, AR",34916,2019,05149
30976,"Habersham, GA",34885,2019,13137
30977,"Muhlenberg, KY",34881,2019,21177
30978,"Clay, AR",34871,2019,05021
30979,"Clarke, GA",34865,2019,13059
30980,"Mahnomen, MN",34864,2019,27087
30981,"Lawrence, MO",34861,2019,29109
30982,"Le Flore, OK",34860,2019,40079
30983,"Carter, MT",34839,2019,30011
30984,"Shannon, MO",34836,2019,29203
30985,"Johnson, NE",34829,2019,31097
30986,"Miller, AR",34814,2019,05091
30987,"Abbeville, SC",34809,2019,45001
30988,"Whitley, KY",34798,2019,21235
30989,"Overton, TN",34780,2019,47133
30990,"Beaver, UT",34772,2019,49001
30991,"Baker, FL",34764,2019,12003
30992,"Poinsett, AR",34748,2019,05111
30993,"Benton, MS",34746,2019,28009
30994,"Meigs, TN",34735,2019,47121
30995,"Miami, IN",34728,2019,18103
30996,"Brooks, GA",34727,2019,13027
30997,"West Carroll, LA",34707,2019,22123
30998,"Starke, IN",34702,2019,18149
30999,"Grundy, MO",34698,2019,29079
31000,"Montgomery, MS",34694,2019,28097
31001,"Barbour, AL",34685,2019,01005
31002,"Fremont, CO",34654,2019,08043
31003,"Crawford, GA",34642,2019,13079
31004,"Lyon, KY",34639,2019,21143
31005,"Noxubee, MS",34623,2019,28103
31006,"Ogemaw, MI",34621,2019,26129
31007,"Chickasaw, MS",34620,2019,28017
31008,"Calhoun, WV",34609,2019,54013
31009,"Oscoda, MI",34601,2019,26135
31010,"Garfield, MT",34591,2019,30033
31011,"Johnson, IL",34566,2019,17087
31012,"Hall, TX",34563,2019,48191
31013,"Scotland, NC",34560,2019,37165
31014,"Stone, MS",34551,2019,28131
31015,"Clinton, KY",34528,2019,21053
31016,"Baldwin, GA",34522,2019,13009
31017,"Union, SC",34487,2019,45087
31018,"Little River, AR",34484,2019,05081
31019,"Jackson, FL",34463,2019,12063
31020,"Owsley, KY",34461,2019,21189
31021,"Torrance, NM",34459,2019,35057
31022,"Edmonson, KY",34451,2019,21061
31023,"Cherokee, SC",34441,2019,45021
31024,"Webb, TX",34440,2019,48479
31025,"Marion, SC",34432,2019,45067
31026,"Nottoway, VA",34418,2019,51135
31027,"Roane, WV",34415,2019,54087
31028,"Prairie, AR",34411,2019,05117
31029,"Hoke, NC",34406,2019,37093
31030,"Menominee, WI*",34401,2019,55078
31031,"Houston, TN",34399,2019,47083
31032,"Alger, MI",34392,2019,26003
31033,"Webster, MO",34383,2019,29225
31034,"Allen, KY",34377,2019,21003
31035,"Screven, GA",34375,2019,13251
31036,"Irwin, GA",34367,2019,13155
31037,"Union, TN",34342,2019,47173
31038,"Montcalm, MI",34323,2019,26117
31039,"Russell, VA",34322,2019,51167
31040,"Panola, MS",34283,2019,28107
31041,"Humphreys, MS",34282,2019,28053
31042,"Hendry, FL",34282,2019,12051
31043,"Ionia, MI",34273,2019,26067
31044,"Suwannee, FL",34267,2019,12121
31045,"Bradford, FL",34251,2019,12007
31046,"Lamar, AL",34237,2019,01075
31047,"Lawrence, AR",34213,2019,05075
31048,"Berrien, GA",34208,2019,13019
31049,"Petroleum, MT",34206,2019,30069
31050,"George, MS",34197,2019,28039
31051,"Magoffin, KY",34183,2019,21153
31052,"Lee, SC",34180,2019,45061
31053,"Evangeline, LA",34179,2019,22039
31054,"Caldwell, TX",34173,2019,48055
31055,"Oktibbeha, MS",34144,2019,28105
31056,"Cocke, TN",34138,2019,47029
31057,"Heard, GA",34135,2019,13149
31058,"Madison, AR",34129,2019,05087
31059,"Cherokee, NC",34125,2019,37039
31060,"LaSalle, LA",34124,2019,22059
31061,"Allendale, SC",34124,2019,45005
31062,"Leake, MS",34117,2019,28079
31063,"Perry, TN",34109,2019,47135
31064,"Choctaw, MS",34088,2019,28019
31065,"Nicholas, KY",34087,2019,21181
31066,"Conecuh, AL",34081,2019,01035
31067,"Baraga, MI",34046,2019,26013
31068,"Clay, WV",34019,2019,54015
31069,"Hart, KY",34009,2019,21099
31070,"Hardy, WV",33983,2019,54031
31071,"Fleming, KY",33970,2019,21069
31072,"Decatur, GA",33967,2019,13087
31073,"Dallas, MO",33961,2019,29059
31074,"Madison, FL",33945,2019,12079
31075,"Franklin, AR",33940,2019,05047
31076,"Franklin, AL",33939,2019,01059
31077,"Hudspeth, TX",33936,2019,48229
31078,"Candler, GA",33913,2019,13043
31079,"Madison, LA",33904,2019,22065
31080,"Jefferson, MS",33899,2019,28063
31081,"Putnam, FL",33891,2019,12107
31082,"Concordia, LA",33859,2019,22029
31083,"Iron, UT",33837,2019,49021
31084,"Monroe, AR",33831,2019,05095
31085,"Jefferson, GA",33801,2019,13163
31086,"Wise + Norton, VA*",33793,2019,51955
31087,"Hardin, OH",33774,2019,39065
31088,"Wolfe, KY",33757,2019,21237
31089,"Menifee, KY",33754,2019,21165
31090,"Guadalupe, NM",33736,2019,35019
31091,"DeKalb, MO",33709,2019,29063
31092,"Evans, GA",33702,2019,13109
31093,"Powder River, MT",33693,2019,30075
31094,"Tunica, MS",33679,2019,28143
31095,"Lincoln, KY",33673,2019,21137
31096,"Colquitt, GA",33671,2019,13071
31097,"Chesterfield, SC",33607,2019,45025
31098,"Dickenson, VA",33603,2019,51051
31099,"Robeson, NC",33595,2019,37155
31100,"Scott, VA",33595,2019,51169
31101,"Johnson, KY",33586,2019,21115
31102,"Long, GA",33586,2019,13183
31103,"Wyandotte, KS",33575,2019,20209
31104,"Copiah, MS",33559,2019,28029
31105,"Chambers, AL",33542,2019,01017
31106,"Randolph, AR",33529,2019,05121
31107,"McNairy, TN",33520,2019,47109
31108,"Navajo, AZ",33501,2019,04017
31109,"Marion, AL",33476,2019,01093
31110,"Hempstead, AR",33463,2019,05057
31111,"Rockcastle, KY",33458,2019,21203
31112,"Patrick, VA",33442,2019,51141
31113,"Clay, GA",33440,2019,13061
31114,"Haywood, TN",33435,2019,47075
31115,"Jones, TX",33432,2019,48253
31116,"Choctaw, OK",33431,2019,40023
31117,"Laurel, KY",33419,2019,21125
31118,"Grundy, TN",33411,2019,47061
31119,"Macon, TN",33406,2019,47111
31120,"Nevada, AR",33404,2019,05099
31121,"Childress, TX",33394,2019,48075
31122,"Hampton, SC",33391,2019,45049
31123,"Brunswick, VA",33384,2019,51025
31124,"Polk, TN",33383,2019,47139
31125,"Amite, MS",33363,2019,28005
31126,"Robertson, KY",33362,2019,21201
31127,"Cook, GA",33356,2019,13075
31128,"Greene, AL",33348,2019,01063
31129,"Polk, GA",33339,2019,13233
31130,"Perry, MS",33339,2019,28111
31131,"Coosa, AL",33339,2019,01037
31132,"Ozark, MO",33323,2019,29153
31133,"Okeechobee, FL",33319,2019,12093
31134,"Owen, KY",33315,2019,21187
31135,"Catron, NM",33313,2019,35003
31136,"Pike, AR",33311,2019,05109
31137,"Ohio, KY",33309,2019,21183
31138,"Mitchell, TX",33297,2019,48335
31139,"Escambia, AL",33280,2019,01053
31140,"Ware, GA",33268,2019,13299
31141,"Jackson, TN",33265,2019,47087
31142,"Prince Edward, VA",33237,2019,51147
31143,"Emanuel, GA",33230,2019,13107
31144,"Logan, AR",33228,2019,05083
31145,"Williamsburg, SC",33212,2019,45089
31146,"Sevier, AR",33200,2019,05133
31147,"Lauderdale, TN",33199,2019,47097
31148,"Walthall, MS",33175,2019,28147
31149,"Lunenburg, VA",33138,2019,51111
31150,"Adair, KY",33131,2019,21001
31151,"Madison, TX",33131,2019,48313
31152,"Frio, TX",33108,2019,48163
31153,"Taylor, GA",33107,2019,13269
31154,"Doddridge, WV",33092,2019,54017
31155,"Nodaway, MO",33080,2019,29147
31156,"Pushmataha, OK",33073,2019,40127
31157,"Johnson, TN",33069,2019,47091
31158,"Adair, OK",33062,2019,40001
31159,"Macon, GA",33035,2019,13193
31160,"Mingo, WV",33003,2019,54059
31161,"Estill, KY",32986,2019,21065
31162,"Wilcox, AL",32979,2019,01131
31163,"Okfuskee, OK",32973,2019,40107
31164,"Russell, AL",32911,2019,01113
31165,"DeKalb, AL",32891,2019,01049
31166,"Adair, MO",32886,2019,29001
31167,"Garza, TX",32864,2019,48169
31168,"Pershing, NV",32828,2019,32027
31169,"Wright, MO",32822,2019,29229
31170,"Van Buren, AR",32786,2019,05141
31171,"Sanpete, UT",32783,2019,49039
31172,"Lake, MI",32783,2019,26085
31173,"Turner, GA",32765,2019,13287
31174,"Hickory, MO",32763,2019,29085
31175,"Lassen, CA",32755,2019,06035
31176,"Bulloch, GA",32739,2019,13031
31177,"Marion, GA",32706,2019,13197
31178,"Coffee, GA",32704,2019,13069
31179,"Daviess, MO",32668,2019,29061
31180,"Schuyler, MO",32664,2019,29197
31181,"Quitman, GA",32636,2019,13239
31182,"Fulton, KY",32597,2019,21075
31183,"Newton, AR",32591,2019,05101
31184,"Perry, AL",32578,2019,01105
31185,"Greene, NC",32551,2019,37079
31186,"Maverick, TX",32525,2019,48323
31187,"Carroll, AR",32517,2019,05015
31188,"Franklin, LA",32507,2019,22041
31189,"Grant, LA",32430,2019,22043
31190,"Coryell, TX",32421,2019,48099
31191,"Dillon, SC",32404,2019,45033
31192,"Wayne, GA",32367,2019,13305
31193,"Malheur, OR",32337,2019,41045
31194,"Sumter, AL",32317,2019,01119
31195,"Bacon, GA",32293,2019,13005
31196,"Clay, TN",32277,2019,47027
31197,"Greer, OK",32260,2019,40055
31198,"Hot Spring, AR",32255,2019,05059
31199,"Atoka, OK",32234,2019,40005
31200,"Morgan, TN",32205,2019,47129
31201,"Knott, KY",32176,2019,21119
31202,"Prentiss, MS",32122,2019,28117
31203,"Douglas, MO",32120,2019,29067
31204,"Bibb, AL",32104,2019,01007
31205,"Holmes, FL",32074,2019,12059
31206,"Bell, KY",32058,2019,21013
31207,"Mercer, MO",32055,2019,29129
31208,"Graham, AZ",32050,2019,04009
31209,"Clay, AL",32020,2019,01027
31210,"Lewis, KY",32004,2019,21135
31211,"Uintah, UT",31988,2019,49047
31212,"Sussex, VA",31982,2019,51183
31213,"Trousdale, TN",31957,2019,47169
31214,"Jeff Davis, GA",31947,2019,13161
31215,"Washington, MO",31916,2019,29221
31216,"Grady, GA",31894,2019,13131
31217,"Casey, KY",31864,2019,21045
31218,"Dodge, GA",31860,2019,13091
31219,"Grayson, VA",31853,2019,51077
31220,"Montgomery, AR",31829,2019,05097
31221,"Kemper, MS",31826,2019,28069
31222,"Lincoln, WV",31821,2019,54043
31223,"Scott, MS",31813,2019,28123
31224,"Leslie, KY",31793,2019,21131
31225,"Chattahoochee, GA",31786,2019,13053
31226,"Mississippi, MO",31785,2019,29133
31227,"Tallahatchie, MS",31773,2019,28135
31228,"Cedar, MO",31742,2019,29039
31229,"Treutlen, GA",31733,2019,13283
31230,"Pope, IL",31728,2019,17151
31231,"Rowan, KY",31710,2019,21205
31232,"Scott, AR",31688,2019,05127
31233,"Ben Hill, GA",31680,2019,13017
31234,"Trinity, CA",31634,2019,06105
31235,"Warren, NC",31605,2019,37185
31236,"Carter, KY",31588,2019,21043
31237,"Quitman, MS",31577,2019,28119
31238,"Gilmer, WV",31576,2019,54021
31239,"Macon, AL",31549,2019,01087
31240,"Lawrence, KY",31532,2019,21127
31241,"Claiborne, MS",31438,2019,28021
31242,"Van Buren, TN",31433,2019,47175
31243,"Breathitt, KY",31421,2019,21025
31244,"Pike, MS",31406,2019,28113
31245,"Greensville + Emporia, VA*",31405,2019,51923
31246,"Big Horn, MT",31384,2019,30003
31247,"Scott, TN",31378,2019,47151
31248,"Letcher, KY",31358,2019,21133
31249,"Marion, AR",31322,2019,05089
31250,"Metcalfe, KY",31319,2019,21169
31251,"Lee, VA",31307,2019,51105
31252,"Somerset, MD",31301,2019,24039
31253,"Stone, AR",31299,2019,05137
31254,"Tattnall, GA",31271,2019,13267
31255,"Polk, AR",31268,2019,05113
31256,"Murray, GA",31233,2019,13213
31257,"Jenkins, GA",31226,2019,13165
31258,"Concho, TX",31220,2019,48095
31259,"St. Clair, MO",31219,2019,29185
31260,"Marlboro, SC",31214,2019,45069
31261,"Buckingham, VA",31165,2019,51029
31262,"Washington, FL",31142,2019,12133
31263,"Luna, NM",31115,2019,35029
31264,"Bath, KY",31109,2019,21011
31265,"Chattooga, GA",31077,2019,13055
31266,"Lawrence, IL",31001,2019,17101
31267,"Bee, TX",30999,2019,48025
31268,"East Carroll, LA",30986,2019,22035
31269,"Montgomery, GA",30982,2019,13209
31270,"Taylor, FL",30933,2019,12123
31271,"Kusilvak Census Area, AK*",30895,2019,02158
31272,"Mellette, SD",30885,2019,46095
31273,"Jackson, KY",30737,2019,21109
31274,"Izard, AR",30736,2019,05065
31275,"Hancock, GA",30682,2019,13141
31276,"Lanier, GA",30671,2019,13173
31277,"Knox, KY",30525,2019,21121
31278,"Powell, KY",30508,2019,21197
31279,"Atkinson, GA",30449,2019,13003
31280,"Harlan, KY",30404,2019,21095
31281,"Texas, MO",30402,2019,29215
31282,"Wayne, KY",30391,2019,21231
31283,"Hardeman, TN",30373,2019,47069
31284,"St. Francis, AR",30299,2019,05123
31285,"Calhoun, FL",30247,2019,12013
31286,"Cameron, TX",30180,2019,48061
31287,"Wilkinson, MS",30174,2019,28157
31288,"Jackson, SD",30144,2019,46071
31289,"Jefferson Davis, MS",30050,2019,28065
31290,"Walker, TX",30017,2019,48471
31291,"Lee, AR",30006,2019,05077
31292,"Wayne, TN",29917,2019,47181
31293,"Clay, KY",29823,2019,21051
31294,"Echols, GA",29758,2019,13101
31295,"Zapata, TX",29732,2019,48505
31296,"Hardee, FL",29732,2019,12049
31297,"Sunflower, MS",29638,2019,28133
31298,"Wyoming, WV",29537,2019,54109
31299,"Johnson, AR",29528,2019,05071
31300,"Sioux, ND",29479,2019,38085
31301,"Holmes, MS",29433,2019,28051
31302,"Willacy, TX",29404,2019,48489
31303,"Lincoln, CO",29368,2019,08073
31304,"Dixie, FL",29345,2019,12029
31305,"Webster, WV",29274,2019,54101
31306,"Calhoun, GA",29217,2019,13037
31307,"McDowell, WV",29148,2019,54047
31308,"San Juan, UT",29041,2019,49037
31309,"Brantley, GA",29019,2019,13025
31310,"McDonald, MO",28977,2019,29119
31311,"Fulton, AR",28886,2019,05049
31312,"Blaine, MT",28792,2019,30005
31313,"Lee, KY",28768,2019,21129
31314,"Greene, MS",28637,2019,28041
31315,"Searcy, AR",28474,2019,05129
31316,"Bledsoe, TN",28361,2019,47007
31317,"Corson, SD",28361,2019,46031
31318,"Todd, SD",28301,2019,46121
31319,"Yazoo, MS",28272,2019,28163
31320,"Cibola, NM*",28224,2019,35006
31321,"Martin, KY",28195,2019,21159
31322,"Noble, OH",28176,2019,39121
31323,"Wilcox, GA",28160,2019,13315
31324,"Glades, FL",28104,2019,12043
31325,"McKinley, NM",28100,2019,35031
31326,"Hidalgo, TX",28081,2019,48215
31327,"Clayton, GA",28074,2019,13063
31328,"DeSoto, FL",28043,2019,12027
31329,"Stewart, GA",27813,2019,13259
31330,"Hamilton, FL",27621,2019,12047
31331,"Starr, TX",27525,2019,48427
31332,"Johnson, GA",27495,2019,13167
31333,"Hancock, TN",27460,2019,47067
31334,"Morgan, KY",27363,2019,21175
31335,"Lincoln, AR",27330,2019,05079
31336,"Bullock, AL",27124,2019,01011
31337,"McCreary, KY",27096,2019,21147
31338,"Bent, CO",26948,2019,08011
31339,"Lafayette, FL",26902,2019,12067
31340,"Liberty, FL",26636,2019,12077
31341,"Charlton, GA",26609,2019,13049
31342,"Oglala Lakota, SD*",26341,2019,46102
31343,"Teton, WY",260038,2019,56039
31344,"Telfair, GA",25482,2019,13271
31345,"Lake, TN",24720,2019,47095
31346,"Issaquena, MS",24593,2019,28055
31347,"Forest, PA",24235,2019,42053
31348,"Elliott, KY",23127,2019,21063
31349,"Madison, ID",22591,2019,16065
31350,"Union, FL",21294,2019,12125
31351,"Buffalo, SD",20570,2019,46017
31352,"Ziebach, SD",20382,2019,46137
31353,"Wheeler, GA",19702,2019,13309
31354,"Crowley, CO",19471,2019,08025
31355,"Pitkin, CO",175694,2019,08097
31356,"New York, NY",169049,2019,36061
31357,"Summit, UT",160070,2019,49043
31358,"Marin, CA",136460,2019,06041
31359,"Midland, TX",136334,2019,48329
31360,"Bristol Bay Borough, AK",133808,2019,02060
31361,"San Mateo, CA",128875,2019,06081
31362,"San Francisco, CA",127173,2019,06075
31363,"Blaine, ID",118166,2019,16013
31364,"Union, SD",115084,2019,46127
31365,"Fairfield, CT",113634,2019,09001
31366,"Santa Clara, CA",112459,2019,06085
31367,"Loving, TX",109642,2019,48301
31368,"Glasscock, TX",109628,2019,48173
31369,"Collier, FL",106469,2019,12021
31370,"Westchester, NY",105583,2019,36119
31371,"Denali Borough, AK*",102136,2019,02068
31372,"Goochland, VA",100383,2019,51075
31373,"Prince of Wales-Outer Ketchikan Census Area, AK*",0,2019,02201
31374,"Copper River Census Area, AK*",0,2019,02066
31375,"Barrow-North Slope Division, AK*",0,2019,02904
31376,"Skagway-Yakutat-Angoon Census Area, AK*",0,2019,02231
31377,"Chugach Census Area, AK*",0,2019,02063
31378,"Skagway-Hoonah-Angoon Census Area, AK*",0,2019,02232
31379,"Wrangell-Petersburg Census Area, AK*",0,2019,02280
31380,"Aleutian Islands Division, AK*",0,2019,02901
31381,"Angoon Division, AK*",0,2019,02903
31382,"Aleutian Islands Census Area, AK*",0,2019,02010
31383,"Bethel Division, AK*",0,2019,02905
31384,"Southeast Fairbanks Division, AK*",0,2019,02924
31385,"Bristol Bay Division, AK*",0,2019,02907
31386,"Cordova-McCarthy Division, AK*",0,2019,02908
31387,"Haines Division, AK*",0,2019,02910
31388,"Kenai-Cook Inlet Division, AK*",0,2019,02912
31389,"Kuskokwim Division, AK*",0,2019,02916
31390,"Shawano (includes Menominee), WI*",0,2019,55901
31391,"Yukon-Koyukuk Division, AK*",0,2019,02929
31392,"Outer Ketchikan Division, AK*",0,2019,02919
31393,"Wrangell-Petersburg Division, AK*",0,2019,02928
31394,"Prince of Wales Division, AK*",0,2019,02920
31395,"Valdez-Chitina-Whittier Division, AK*",0,2019,02926
31396,"Sitka Division, AK*",0,2019,02922
31397,"Skagway-Yakutat Division, AK*",0,2019,02923
31398,"Upper Yukon Division, AK*",0,2019,02925
